Machine_ID,Machine_Type,Installation_Year,Operational_Hours,Temperature_C,Vibration_mms,Sound_dB,Oil_Level_pct,Coolant_Level_pct,Power_Consumption_kW,Last_Maintenance_Days_Ago,Maintenance_History_Count,Failure_History_Count,AI_Supervision,Error_Codes_Last_30_Days,AI_Override_Events,Laser_Intensity,Hydraulic_Pressure_bar,Coolant_Flow_L_min,Heat_Index,Failure_Within_7_Days,Remaining_Useful_Life_days,Machine_Age_Years,Maintenance_Efficiency,Hours_Per_Year,High_Temperature_Risk,High_Vibration_Risk,Low_Oil_Risk,Overdue_Maintenance,High_Error_Rate,Total_Risk_Score,Machine_Type_encoded,AI_Supervision_encoded
M_03242,CMM,2017,4815.262260528366,65.59675766861056,1.094321256783567,73.83488471852988,44.046569104219,74.46068540427798,31.762528184565237,0.2400043140341083,8.0,2,No,3,2,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,125,7,2.6666666666666665,601.9077825660457,0,0,1,0,0,1,4,0
M_03243,Carton_Former,2017,8538.927657472184,50.70826152609278,2.7619991209012142,57.972061652099015,51.75932090932678,81.41779974449858,14.790224465499398,31.46368280221068,3.0,4,Yes,1,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,155,7,0.6,1067.365957184023,0,0,1,0,0,1,7,1
M_03244,3D_Printer,2016,640.78037351073,47.722650090406205,1.5359037410083376,47.78482331060593,68.78390226088322,74.40311164038003,18.49504098835725,25.76002709140907,10.0,1,No,4,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,53,8,5.0,71.19781927897,0,0,0,0,0,0,0,0
M_03245,CMM,2019,6279.792653707255,43.78086877601896,1.0355972631769008,82.13768260250549,82.07804553225367,59.36454299477238,19.98414789248309,25.32053649819171,3.0,0,Yes,1,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,5,3.0,1046.6321089512091,0,0,0,0,0,0,4,1
M_03246,Labeler,2018,6685.042282140974,102.17664774790067,0.57995836704562,68.63123372622432,63.02637181684423,90.62438737907564,49.351630361062774,90.11039975401437,3.0,3,Yes,5,2,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,1,3,6,0.75,955.0060403058534,1,0,0,1,1,3,19,1
M_03247,Injection_Molder,2013,6935.448193347313,78.66973162406005,0.2615013930463493,79.88098919312722,75.62073146810053,47.1641633262122,20.14718030246201,14.046992206796638,8.0,1,Yes,3,0,74.86593302876713,156.17647537694592,28.794966850220405,0.5381667897482988,0,69,11,4.0,577.954016112276,1,0,0,0,0,1,18,1
M_03248,Vision_System,2016,2243.292047057688,89.33776987905142,1.806716790734875,68.20895869215336,64.50243971347689,59.68998620599325,14.94848442348714,69.23471776486004,2.0,2,No,6,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,59,8,0.6666666666666666,249.25467189529866,1,0,0,1,1,3,31,0
M_03249,Laser_Cutter,2019,4413.614489193912,70.29142206598004,3.4979615063211047,61.2873251503632,56.93718821095942,58.60417158164756,14.432130000559685,0.0684255076017008,7.0,1,No,3,1,63.66441897210108,198.4176615294203,28.794966850220405,0.5381667897482988,0,103,5,3.5,735.602414865652,0,1,1,0,0,2,20,0
M_03250,Vacuum_Packer,2019,4313.714426340426,52.581826860198014,2.7422843751493,87.31752058303296,66.18560321804324,79.49778842583109,16.063939111372044,90.11039975401437,2.0,4,Yes,2,2,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,27,5,0.4,718.952404390071,0,0,0,1,0,1,29,1
M_03251,XRay_Inspector,2021,5583.971685752115,75.07799168070812,2.3835513352751647,69.26477794505305,81.15144984062118,71.09066959831542,24.831534125676285,24.076529290732736,5.0,1,No,3,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,257,3,2.5,1395.9929214380288,0,0,0,0,0,0,32,0
M_03252,Laser_Cutter,2010,2741.1854912742665,100.14049754384672,5.285989198132005,71.13731095533008,84.99067133651235,93.15407003700363,17.060157385282626,21.377244426726666,5.0,2,Yes,4,0,94.42481090235395,198.4176615294203,28.794966850220405,0.5381667897482988,0,160,14,1.6666666666666667,182.74569941828443,1,1,0,0,0,2,20,1
M_03253,Furnace,2013,5756.955064871412,72.87004414590751,1.003456734728616,68.26310428834381,68.05012589835366,97.36462094538204,12.32723956967771,66.58868125656964,10.5,2,Yes,2,2,74.86593302876713,198.4176615294203,28.794966850220405,0.3132514563644741,0,24,11,3.5,479.746255405951,0,0,0,1,0,1,13,1
M_03254,Furnace,2011,3230.4675681471663,63.311647515781885,0.2951854505742937,55.72740319136552,100.0,60.02998896351093,20.629031038450435,30.33181378398738,8.0,0,Yes,2,2,74.86593302876713,198.4176615294203,28.794966850220405,0.3957707144517054,0,50,13,8.0,230.74768343908332,0,0,0,0,0,0,13,1
M_03255,Carton_Former,2018,4404.840001173016,69.07388964120882,0.2150570686195652,75.41105151826137,61.0237886526084,60.43297653027888,36.75246419385222,22.1158418296961,5.0,1,No,1,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,21,6,2.5,629.262857310431,0,0,1,0,0,1,7,0
M_03256,Press_Brake,2014,7690.106088122227,81.73125261415127,6.0997205936961,74.21053299179255,80.06362126465847,57.88248126129122,21.28702753112585,14.55104457351898,3.0,2,Yes,2,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,10,1.0,699.1005534656571,1,1,0,0,0,2,24,1
M_03257,Heat_Exchanger,2012,6684.30753445206,64.75919894918161,1.778150004414346,78.94282534124815,66.75386540884521,98.81805918269256,14.956533303169987,32.29240168106286,4.0,5,No,2,2,74.86593302876713,198.4176615294203,28.794966850220405,0.2930718269843181,0,85,12,0.6666666666666666,514.1775026501584,0,0,0,0,0,0,15,0
M_03258,Vacuum_Packer,2013,5247.654159525856,63.2488153208478,3.329829804163788,61.87685487388786,58.23532377280158,81.6398686442973,21.877139818044224,1.6378994554008697,4.0,4,Yes,3,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,24,11,0.8,437.30451329382134,0,1,1,0,0,2,29,1
M_03259,Dryer,2015,2215.481425207732,54.83575461955282,1.5338451724879985,54.224919020279,57.09936833626713,66.99056822776299,6.628413135802401,8.543533411507894,7.0,1,Yes,3,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,9,9,3.5,221.5481425207732,0,0,1,0,0,1,11,1
M_03260,Compressor,2019,5664.760742765417,70.32080346165911,1.0166388554194012,75.72047149185013,73.13916686462784,89.96190346110292,17.659784049243918,3.188969662691247,3.0,1,No,1,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,13,5,1.5,944.1267904609027,0,0,0,0,0,0,8,0
M_03261,Valve_Controller,2010,5799.1866593757495,45.96339835470316,0.4469613434332759,83.06558313269736,44.37033537413335,69.89072072935595,12.839730924538449,21.130789646816115,4.0,3,Yes,2,2,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,52,14,1.0,386.6124439583833,0,0,1,0,0,1,30,1
M_03262,Carton_Former,2016,801.1710066544429,59.22924656459509,3.881563472947723,53.92473024762469,82.64856415148643,85.7512767738949,7.93648640419809,3.041924564282301,5.0,5,No,3,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,11,8,0.8333333333333334,89.01900073938253,0,1,0,0,0,1,7,0
M_03263,Vision_System,2017,5701.697952614102,63.07280985780825,0.1312440553946161,56.04155256182575,83.0894461152136,73.60680818786523,40.1914806058366,50.03582394870755,4.0,0,No,4,3,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,7,4.0,712.7122440767628,0,0,0,0,0,0,31,0
M_03264,Pump,2016,2847.8675624940606,49.10018587316094,4.609833069160263,64.49048794893085,87.7327487787469,61.45186979882524,15.30492587409613,10.330498142939176,6.0,2,Yes,4,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,227,8,2.0,316.4297291660067,0,1,0,0,0,1,25,1
M_03265,Labeler,2016,2040.8495459616613,64.6617169026091,0.458858477038488,55.06579012886949,100.0,92.99224433729862,13.041475217136124,29.22137629832973,8.0,1,Yes,1,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,8,4.0,226.7610606624068,0,0,0,0,0,0,19,1
M_03266,Vision_System,2018,2756.0371555271545,79.3019227014844,0.0191535140458588,66.07152710134449,81.50218172300936,74.54660858079055,20.686794513977933,12.184332379067664,6.0,2,No,4,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,6,2.0,393.71959364673637,1,0,0,0,0,1,31,0
M_03267,Press_Brake,2022,677.042253231115,86.75778823530565,0.2194000914687762,73.77581086521434,54.04597524660594,94.15630342609988,9.60702359107922,36.061267328708574,3.0,2,Yes,1,3,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,70,2,1.0,225.6807510770383,1,0,1,0,0,2,24,1
M_03268,Automated_Screwdriver,2013,4184.826810823565,61.44979429566908,4.299877584039427,77.2979846682091,66.59015575283055,100.0,14.095894465610124,13.094222881747504,6.0,2,Yes,3,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,295,11,2.0,348.7355675686304,0,1,0,0,0,1,2,1
M_03269,Industrial_Chiller,2023,2989.440031227166,58.17471815059882,0.1531297419776092,75.40122318076466,75.45785773690118,91.29611365802111,13.74042485566074,14.308144565557264,1.0,1,Yes,7,3,74.86593302876713,198.4176615294203,20.07832460058339,0.5381667897482988,0,59,1,0.5,1494.720015613583,0,0,0,0,1,1,17,1
M_03270,Valve_Controller,2016,7281.168251273933,61.08668098885303,0.8777560689479862,68.50294759249371,70.37110206587379,95.2353187418108,17.79140802012812,19.62192267553262,4.0,2,No,4,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,138,8,1.3333333333333333,809.0186945859925,0,0,0,0,0,0,30,0
M_03271,Dryer,2018,4281.877184267226,74.3858133305295,0.5762085124703045,82.79259729390303,56.01934247622647,91.29137490274236,49.351630361062774,11.72807580833123,4.0,1,Yes,0,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,26,6,2.0,611.6967406096037,0,0,1,0,0,1,11,1
M_03272,CNC_Mill,2014,3560.345496637065,55.64232976416286,0.0751018923176438,50.92314775665188,61.255062238860205,72.56121931373443,46.1607824459392,5.608640418431296,6.0,5,Yes,3,0,74.86593302876713,198.4176615294203,31.02803128705585,0.5381667897482988,0,81,10,1.0,323.6677724215514,0,0,1,0,0,1,6,1
M_03273,Vision_System,2011,1814.003318791741,55.62050779881483,1.5162968610404262,59.441107627080726,83.08740447327834,91.32348946720514,9.20077577989921,17.231499476599016,6.0,1,Yes,1,2,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,66,13,3.0,129.5716656279815,0,0,0,0,0,0,31,1
M_03274,Mixer,2014,4144.14342139705,69.06549457754092,6.0997205936961,70.33155755251552,88.18197447118965,79.44669712064363,20.325295583206408,32.6805907880471,9.0,0,Yes,4,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,119,10,9.0,376.7403110360954,0,1,0,0,0,1,21,1
M_03275,Furnace,2013,7706.897905398956,72.78200770947994,3.834747156785566,62.31343615616737,66.22839025297128,53.71536740699638,14.228731040465744,11.842469582343517,2.0,4,No,3,2,74.86593302876713,198.4176615294203,28.794966850220405,0.2178241786752421,0,20,11,0.4,642.2414921165797,0,1,0,0,0,1,13,0
M_03276,Vision_System,2017,8094.638043407283,68.0131289245258,0.3699925538828147,68.61339405164208,79.7223391649494,87.57846977960588,22.881610679965057,49.763832229542594,3.0,3,Yes,3,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,7,0.75,1011.8297554259103,0,0,0,0,0,0,31,1
M_03277,Pump,2014,4270.519184395527,66.85908813796144,4.313786037002529,74.81487608442079,47.02981901833806,90.68651385614012,9.725658868497812,51.56908877408881,4.0,3,Yes,7,2,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,108,10,1.0,388.22901676322977,0,1,1,0,1,3,25,1
M_03278,Vacuum_Packer,2018,4860.983280865973,57.73335612589748,1.2022064075219534,64.48313504155198,53.68119075780433,71.36423401247717,49.351630361062774,7.019864378009023,2.0,1,Yes,1,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,29,6,1.0,694.4261829808532,0,0,1,0,0,1,29,1
M_03279,AGV,2018,6405.805372605824,65.30516099421776,0.6383469836237031,64.52525547475321,73.71377829012415,55.4093132526216,19.09940145426203,9.438362454451529,9.0,4,Yes,3,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,9,6,1.8,915.1150532294034,0,0,0,0,0,0,1,1
M_03280,Compressor,2012,2948.918080751921,29.250387520043112,2.045002511265787,67.37163112888624,47.98850009585258,100.0,14.442385016920168,0.069584250375939,1.0,0,Yes,3,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,18,12,1.0,226.83985236553238,0,0,1,0,0,1,8,1
M_03281,Robot_Arm,2022,5738.1227644348655,88.24669202947021,0.4884657943289457,78.75519408149654,78.63481564161,84.67134244625528,13.751018386164096,13.049041225441478,6.0,0,Yes,4,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,13,2,6.0,1912.7075881449553,1,0,0,0,0,1,26,1
M_03282,Industrial_Chiller,2019,9733.458607506687,67.41680017876135,4.23473192179795,76.3394431844106,46.532576692148616,95.86993312363556,21.808878953341807,73.18588218325141,6.0,3,Yes,1,1,74.86593302876713,198.4176615294203,40.86442797468867,0.5381667897482988,1,6,5,1.5,1622.2431012511145,0,1,1,1,0,3,17,1
M_03283,Valve_Controller,2015,6530.22773479391,96.55959209795292,1.957312256085272,78.0449916040211,99.96488031503822,74.59373975833861,12.481810928455229,45.7440889275494,9.0,5,Yes,4,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,259,9,1.5,653.0227734793909,1,0,0,0,0,1,30,1
M_03284,Heat_Exchanger,2015,6466.4350670951535,84.32942716024996,0.292415673244565,71.51134394707485,100.0,77.68673826572761,14.551316796812245,90.11039975401437,5.0,2,No,2,2,74.86593302876713,198.4176615294203,28.794966850220405,0.120071051229156,1,1,9,1.6666666666666667,646.6435067095153,1,0,0,1,0,2,15,0
M_03285,Industrial_Chiller,2013,7687.626226922572,52.77351988914408,1.6909604337025874,71.75736253377153,100.0,64.54071346730734,24.52380341291341,7.232832983464376,3.0,0,Yes,3,1,74.86593302876713,198.4176615294203,17.284315962766478,0.5381667897482988,0,8,11,3.0,640.6355189102143,0,0,0,0,0,0,17,1
M_03286,Pump,2020,6807.568275648534,59.53849929760975,1.4282148082540176,81.64985317067367,56.3164548456371,100.0,10.790301171231809,25.48016720013518,6.0,2,Yes,3,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,4,2.0,1361.5136551297069,0,0,1,0,0,1,25,1
M_03287,Furnace,2022,4494.361369344319,48.46671931042858,1.2752566700377157,61.429118718159785,91.15737533401756,100.0,21.818359013316872,13.610619376288618,3.0,6,Yes,7,2,74.86593302876713,198.4176615294203,28.794966850220405,0.9436253029062086,1,5,2,0.42857142857142855,1498.1204564481066,0,0,0,0,1,1,13,1
M_03288,Palletizer,2019,2640.4047813950547,54.95635256431015,0.9081847238624782,81.89628597526955,62.7162830809746,77.90142283070394,25.37520968813022,28.70388577671557,5.0,2,No,7,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,45,5,1.6666666666666667,440.06746356584244,0,0,0,0,1,1,22,0
M_03289,Forklift_Electric,2012,4733.01183986431,41.54239160271053,1.2856897383253885,71.7195166055385,37.34044013666881,83.18536167014415,9.373683731514165,40.88733445977757,5.0,2,Yes,3,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,60,12,1.6666666666666667,364.07783383571615,0,0,1,0,0,1,12,1
M_03290,Dryer,2010,3060.6372681062658,51.14575551000952,1.763834087700129,70.49136167475731,59.93047217415957,100.0,21.25104052938792,2.992708493265674,5.0,4,No,1,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,38,14,1.0,204.04248454041772,0,0,1,0,0,1,11,0
M_03291,CNC_Lathe,2021,4436.242943109893,49.47347461669318,2.6452823350442256,64.9345601441971,93.05137715576578,50.92423110284048,20.84084656142146,2.757429556399904,5.0,1,Yes,2,0,74.86593302876713,198.4176615294203,44.370014574685214,0.5381667897482988,0,22,3,2.5,1109.0607357774732,0,0,0,0,0,0,5,1
M_03292,Grinder,2016,3257.5050517064665,78.22294278163673,4.9990397564570594,82.10701073946404,80.9274468402131,100.0,30.91481614698563,3.4556968427273493,5.0,2,Yes,2,2,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,20,8,1.6666666666666667,361.9450057451629,1,1,0,0,0,2,14,1
M_03293,Palletizer,2014,4220.257734227437,40.69163222624078,0.09079844002427,78.43719366934779,63.3167767869778,100.0,16.74727129382802,9.888790266303069,4.0,3,No,3,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,39,10,1.0,383.6597940206761,0,0,0,0,0,0,22,0
M_03294,Shrink_Wrapper,2023,2029.3481364487263,98.38810991961702,1.684891389946605,56.46697500796663,70.99392357714223,62.97034426894445,11.928018191045586,40.96448010152724,5.0,3,Yes,3,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,24,1,1.25,1014.6740682243632,1,0,0,0,0,1,27,1
M_03295,Pick_and_Place,2019,3613.372467976676,60.173606484458254,2.7884432194118927,73.24499298953079,63.01162537424784,64.81163631054643,11.156792217260826,30.532068387530398,5.0,2,No,4,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,5,1.6666666666666667,602.2287446627794,0,0,0,0,0,0,23,0
M_03296,CNC_Lathe,2016,5811.0262386434415,85.20681773513941,0.2455879389572264,62.76956848666319,71.93886042811718,57.8986713808667,9.986636698533758,10.713509030092268,7.0,3,Yes,3,1,74.86593302876713,198.4176615294203,35.14938079026804,0.5381667897482988,0,75,8,1.75,645.6695820714936,1,0,0,0,0,1,5,1
M_03297,XRay_Inspector,2010,6315.875814966215,50.53735596528146,4.84945558914476,67.32281001922021,100.0,59.00836836618795,19.210894360328226,58.14880131807948,5.0,2,Yes,2,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,23,14,1.6666666666666667,421.05838766441434,0,1,0,0,0,1,32,1
M_03298,Crane,2017,5881.888374388148,76.67226497698931,0.5620479387665397,54.89756699444541,67.40048310322139,89.49118322227156,12.635577475695865,39.12741217244097,6.0,2,Yes,4,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,26,7,2.0,735.2360467985185,1,0,0,0,0,1,10,1
M_03299,Dryer,2012,4248.035357990787,42.97332767281226,3.583501969041899,71.566406249234,100.0,67.3144868268981,34.097546513169505,90.11039975401437,2.0,2,Yes,4,3,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,1,4,12,0.6666666666666666,326.7719506146759,0,1,0,1,0,2,11,1
M_03300,Heat_Exchanger,2016,5249.645170835664,42.88927167038085,2.169458205942696,72.0687701597222,54.57737378297839,85.40987315679851,20.83457102882167,34.71602372992105,5.0,2,No,3,4,74.86593302876713,198.4176615294203,28.794966850220405,0.2940163801807479,0,8,8,1.6666666666666667,583.2939078706294,0,0,1,0,0,1,15,0
M_03301,Heat_Exchanger,2021,8887.933647550259,81.41740028788165,1.6399012275112883,72.704390422704,85.88858469330165,99.76870996947176,23.90481964678305,37.890293831393365,7.0,4,Yes,3,0,74.86593302876713,198.4176615294203,28.794966850220405,0.7721156202384204,1,4,3,1.4,2221.9834118875647,1,0,0,0,0,1,15,1
M_03302,Shrink_Wrapper,2012,3558.503835304381,63.1711198242647,4.068819688787609,65.94412448228772,93.98486016803236,93.6017619116756,21.07086725604257,52.01175931032819,5.0,2,No,3,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,92,12,1.6666666666666667,273.73106425418314,0,1,0,0,0,1,27,0
M_03303,Automated_Screwdriver,2023,8209.841585315271,62.02667480152523,6.0997205936961,67.23741651251093,48.187153856488045,95.11472330956904,18.271993182882035,77.89267241364232,7.0,2,Yes,4,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,47,1,2.3333333333333335,4104.9207926576355,0,1,1,1,0,3,2,1
M_03304,Forklift_Electric,2012,2112.28106778872,49.95078201649238,6.0997205936961,51.18266288272416,81.17432999143101,91.00057766157724,37.81930448600658,9.744913313789723,1.0,3,Yes,4,3,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,57,12,0.25,162.48315906067077,0,1,0,0,0,1,12,1
M_03305,3D_Printer,2019,1582.3250549571226,51.93149731611763,2.299480762197439,79.62399369681022,48.35579559591884,96.80023250017057,8.400321516156367,31.148094435592327,4.0,0,Yes,3,2,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,53,5,4.0,263.72084249285376,0,0,1,0,0,1,0,1
M_03306,CNC_Mill,2018,4705.43694924071,41.059827035412944,0.8283995609674205,52.26643063708929,100.0,80.7773985184802,19.78589790704916,15.946472598909166,3.0,2,No,2,1,74.86593302876713,198.4176615294203,29.990282966492277,0.5381667897482988,0,63,6,1.0,672.2052784629586,0,0,0,0,0,0,6,0
M_03307,Mixer,2022,4925.103269820609,57.15040367389178,4.15407682972272,73.98485512656416,100.0,71.14398993811648,9.529337874634802,7.820091838198845,8.0,2,No,3,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,33,2,2.6666666666666665,1641.701089940203,0,1,0,0,0,1,21,0
M_03308,3D_Printer,2011,2738.7372669975807,68.84337468418026,2.124647368631596,67.73910458526235,88.19422523623248,59.77283376514735,7.991465487378401,6.400330577050111,5.0,3,Yes,4,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,80,13,1.25,195.6240904998272,0,0,0,0,0,0,0,1
M_03309,CNC_Mill,2023,4341.773756650967,66.1884664314941,0.7811407698166026,75.73419732846614,75.47343338829813,93.08184098969184,10.066137930626596,3.0954113293445467,2.0,1,Yes,0,0,74.86593302876713,198.4176615294203,30.821258795979283,0.5381667897482988,0,64,1,1.0,2170.8868783254834,0,0,0,0,0,0,6,1
M_03310,Mixer,2013,5805.236796018254,66.34643337677996,5.387248548007081,71.5153011970445,64.60524090164985,95.02744705418468,49.351630361062774,56.60047029233472,5.0,2,Yes,2,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,56,11,1.6666666666666667,483.76973300152116,0,1,0,0,0,1,21,1
M_03311,CNC_Mill,2015,3050.264648386021,34.20457096690825,2.7538796864310555,60.15915213796106,61.81151445351454,68.58107392432714,16.28190019779627,0.3448631759277473,3.0,3,Yes,0,0,74.86593302876713,198.4176615294203,22.02258164660561,0.5381667897482988,0,156,9,0.75,305.02646483860207,0,0,0,0,0,0,6,1
M_03312,XRay_Inspector,2023,7031.82423422103,67.95086352482694,1.2059834505934262,75.65449871155751,100.0,73.33691568612325,21.011064344535004,90.11039975401437,6.0,2,Yes,3,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,1,3,1,2.0,3515.912117110515,0,0,0,1,0,1,32,1
M_03313,Hydraulic_Press,2012,7250.323748028665,60.21748669546609,1.2120704588641356,69.56529384898799,78.35861072013654,79.27852778468515,42.69141819942417,90.11039975401437,4.0,4,No,2,1,74.86593302876713,258.08268595334977,28.794966850220405,0.5381667897482988,0,241,12,0.8,557.7172113868204,0,0,0,1,0,1,16,0
M_03314,Pump,2021,7490.103373067343,53.21013781345826,6.0997205936961,67.72079709160425,100.0,76.93321394364045,11.555865195411862,22.699811777789947,5.0,1,No,3,2,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,3,2.5,1872.5258432668356,0,1,0,0,0,1,25,0
M_03315,Conveyor_Belt,2019,3184.200088389084,46.47314043323277,0.9358806530596354,72.28758571041448,100.0,64.90054899082293,17.935426608093465,40.73497118629603,8.0,2,Yes,4,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,239,5,2.6666666666666665,530.700014731514,0,0,0,0,0,0,9,1
M_03316,Mixer,2023,3444.266614513313,74.95920098370344,0.1976100507099788,81.55051433739887,72.98025382662043,100.0,17.212480234191442,18.391990667759934,4.0,6,No,4,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,1,0.5714285714285714,1722.1333072566565,0,0,0,0,0,0,21,0
M_03317,Carton_Former,2019,4654.253849240549,33.10856336151177,1.5468130775914717,66.43480233039887,71.40581806558302,72.54419516296642,30.98734840026523,7.436507850331383,6.0,0,No,1,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,13,5,6.0,775.7089748734248,0,0,0,0,0,0,7,0
M_03318,Hydraulic_Press,2016,4455.514965087923,46.49921611466495,4.323109659481444,73.74218682466332,69.76871605615258,87.22903931322669,37.39079693504769,40.30420821414116,2.0,2,Yes,4,1,74.86593302876713,211.0735045642734,28.794966850220405,0.5381667897482988,0,15,8,0.6666666666666666,495.05721834310253,0,1,0,0,0,1,16,1
M_03319,Automated_Screwdriver,2016,4348.618834355356,67.20697810636672,1.7566405713433415,72.11513287055315,58.257498687253616,72.02664301912355,11.672752498820778,17.847689920774442,6.0,2,Yes,3,2,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,87,8,2.0,483.1798704839284,0,0,1,0,0,1,2,1
M_03320,Conveyor_Belt,2014,6511.516093915686,57.28853109292896,3.150918297238764,65.73150597146315,72.74388848636231,68.73011057880039,13.380608755024548,60.32833711137775,2.0,0,Yes,0,2,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,47,10,2.0,591.9560085377897,0,1,0,1,0,2,9,1
M_03321,3D_Printer,2012,6223.342121955728,70.67294332826428,0.1128543726933015,64.1419241228444,74.24851235755985,75.19472236651175,36.95633514725022,59.08358022618911,7.0,2,Yes,6,0,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,12,2.3333333333333335,478.7186247658252,0,0,0,0,1,1,0,1
M_03322,Pump,2011,3250.8700045989453,66.44552052704334,2.238005995865972,59.90880202678071,88.17008592570835,65.37493207209242,13.652239272994628,90.11039975401437,6.0,2,Yes,7,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,227,13,2.0,232.20500032849608,0,0,0,1,1,2,25,1
M_03323,Laser_Cutter,2013,2717.6740683856283,54.81165332410422,0.1650120642355575,75.02410424598743,72.80444038479513,56.51403032422592,17.565300119956945,35.964554278709166,6.0,3,Yes,4,1,59.70995694433781,198.4176615294203,28.794966850220405,0.5381667897482988,0,249,11,1.5,226.47283903213568,0,0,0,0,0,0,20,1
M_03324,Automated_Screwdriver,2023,2521.854054259741,39.60803209221267,1.6254687486114932,64.04857981005605,90.53036205494224,76.71973118556416,15.52812733364164,20.341268599263927,2.0,2,Yes,5,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,12,1,0.6666666666666666,1260.9270271298706,0,0,0,0,1,1,2,1
M_03325,Pick_and_Place,2022,3241.88381600342,76.29722996416827,1.3773839821730507,57.33370097207245,86.61065000803184,85.03111481540107,33.154715257693084,24.6917217656793,4.0,3,Yes,5,1,74.86593302876713,198.4176615294203,28.794966850220405,0.5381667897482988,0,8,2,1.0,1080.6279386678068,1,0,0,0,1,2,23,1
